date,eq_trend,eq_hook,eq_combo
2022-07-07,1.2179897717562216,1.2792854258343693,1.2675379674793237
2022-07-08,1.2179897717562216,1.2854788683431235,1.2706062520742671
2022-07-11,1.2179897717562216,1.2973463966944339,1.2764713643258903
2022-07-12,1.2179897717562216,1.3158889943291316,1.285593482736677
2022-07-13,1.2179897717562216,1.3112855357395925,1.283344745804358
2022-07-14,1.2179897717562216,1.3258108236416917,1.2904526377937031
2022-07-15,1.2179897717562216,1.3224269601563974,1.288805828353523
2022-07-18,1.2179897717562216,1.3068344541701031,1.2812077858153565
2022-07-19,1.2179897717562216,1.3137051524350707,1.2845757686853272
2022-07-20,1.2179897717562216,1.3093748072796765,1.2824586054670997
2022-07-21,1.2179897717562216,1.3127533840342118,1.2841131679380573
2022-07-22,1.2179897717562216,1.3062375752476487,1.2809263409359894
2022-07-25,1.2179897717562216,1.3050693313689488,1.2803535376476671
2022-07-26,1.2179897717562216,1.3012102212524048,1.2784605250807768
