date,regime,sizing,hy_spread,vix
2019-11-27,NORMAL,1.0,373.0,11.75
2019-11-28,NORMAL,1.0,373.0,11.75
2019-11-29,NORMAL,1.0,370.0,12.62
2019-12-02,NORMAL,1.0,375.0,14.91
2019-12-03,NORMAL,1.0,391.0,15.96
2019-12-04,NORMAL,1.0,378.0,14.8
2019-12-05,NORMAL,1.0,372.0,14.52
2019-12-06,NORMAL,1.0,360.0,13.62
2019-12-09,NORMAL,1.0,350.0,15.86
2019-12-10,NORMAL,1.0,351.0,15.68
2019-12-11,NORMAL,1.0,353.0,14.99
2019-12-12,NORMAL,1.0,339.0,13.94
2019-12-13,NORMAL,1.0,338.0,12.63
2019-12-16,NORMAL,1.0,326.0,12.14
2019-12-17,NORMAL,1.0,326.0,12.29
2019-12-18,NORMAL,1.0,322.0,12.58
2019-12-19,NORMAL,1.0,326.0,12.5
2019-12-20,NORMAL,1.0,324.0,12.51
2019-12-23,NORMAL,1.0,317.0,12.61
2019-12-24,NORMAL,1.0,326.0,12.67
2019-12-25,NORMAL,1.0,326.0,12.67
2019-12-26,NORMAL,1.0,324.0,12.65
2019-12-27,NORMAL,1.0,330.0,13.43
2019-12-30,NORMAL,1.0,330.0,14.82
2019-12-31,NORMAL,1.0,336.0,13.78
2020-01-01,NORMAL,1.0,336.0,13.78
2020-01-02,NORMAL,1.0,331.0,12.47
2020-01-03,NORMAL,1.0,335.0,14.02
2020-01-06,NORMAL,1.0,329.0,13.85
2020-01-07,NORMAL,1.0,332.0,13.79
2020-01-08,NORMAL,1.0,329.0,13.45
2020-01-09,NORMAL,1.0,331.0,12.54
2020-01-10,NORMAL,1.0,327.0,12.56
2020-01-13,NORMAL,1.0,315.0,12.32
2020-01-14,NORMAL,1.0,322.0,12.39
2020-01-15,NORMAL,1.0,322.0,12.42
2020-01-16,NORMAL,1.0,319.0,12.32
2020-01-17,NORMAL,1.0,320.0,12.1
2020-01-20,NORMAL,1.0,320.0,12.1
2020-01-21,NORMAL,1.0,320.0,12.85
2020-01-22,NORMAL,1.0,332.0,12.91
2020-01-23,NORMAL,1.0,340.0,12.98
2020-01-24,NORMAL,1.0,356.0,14.56
2020-01-27,NORMAL,1.0,385.0,18.23
2020-01-28,NORMAL,1.0,371.0,16.28
2020-01-29,NORMAL,1.0,371.0,16.39
2020-01-30,NORMAL,1.0,382.0,15.49
2020-01-31,NORMAL,1.0,390.0,18.84
2020-02-03,NORMAL,1.0,383.0,17.97
2020-02-04,NORMAL,1.0,372.0,16.05
2020-02-05,NORMAL,1.0,360.0,15.15
2020-02-06,NORMAL,1.0,356.0,14.96
2020-02-07,NORMAL,1.0,354.0,15.47
2020-02-10,NORMAL,1.0,358.0,15.04
2020-02-11,NORMAL,1.0,352.0,15.18
2020-02-12,NORMAL,1.0,346.0,13.74
2020-02-13,NORMAL,1.0,341.0,14.15
2020-02-14,NORMAL,1.0,344.0,13.68
2020-02-17,NORMAL,1.0,344.0,13.68
2020-02-18,NORMAL,1.0,341.0,14.83
2020-02-19,NORMAL,1.0,344.0,14.38
2020-02-20,NORMAL,1.0,349.0,15.56
2020-02-21,NORMAL,1.0,359.0,17.08
2020-02-24,STRESS,0.75,394.0,25.03
2020-02-25,STRESS,0.75,417.0,27.85
2020-02-26,STRESS,0.75,425.0,27.56
2020-02-27,PRE_CRISIS,0.5,461.00000000000006,39.16
2020-02-28,CRISIS,0.25,500.0,40.11
2020-03-02,PRE_CRISIS,0.5,487.0,33.42
2020-03-03,PRE_CRISIS,0.5,476.99999999999994,36.82
2020-03-04,PRE_CRISIS,0.5,463.99999999999994,31.99
2020-03-05,PRE_CRISIS,0.5,494.00000000000006,39.62
2020-03-06,CRISIS,0.25,550.0,41.94
2020-03-09,CRISIS,0.25,642.0,54.46
2020-03-10,CRISIS,0.25,626.0,47.3
2020-03-11,CRISIS,0.25,646.0,53.9
2020-03-12,CRISIS,0.25,726.0,75.47
2020-03-13,CRISIS,0.25,727.0,57.83
2020-03-16,CRISIS,0.25,827.0,82.69
2020-03-17,CRISIS,0.25,846.0000000000001,75.91
2020-03-18,CRISIS,0.25,903.9999999999999,76.45
2020-03-19,CRISIS,0.25,976.0,72.0
2020-03-20,CRISIS,0.25,1013.0000000000001,66.04
2020-03-23,CRISIS,0.25,1100.0,61.59
2020-03-24,CRISIS,0.25,1079.0,61.67
2020-03-25,CRISIS,0.25,1025.0,63.95
2020-03-26,CRISIS,0.25,959.0,61.0
2020-03-27,CRISIS,0.25,921.0000000000001,65.54
2020-03-30,CRISIS,0.25,902.0,57.08
2020-03-31,CRISIS,0.25,880.0000000000001,53.54
2020-04-01,CRISIS,0.25,909.0,57.06
2020-04-02,CRISIS,0.25,919.0,50.91
2020-04-03,CRISIS,0.25,942.0,46.8
2020-04-06,CRISIS,0.25,926.0,45.24
2020-04-07,CRISIS,0.25,883.0,46.7
2020-04-08,CRISIS,0.25,871.0000000000001,43.35
2020-04-09,CRISIS,0.25,785.0,41.67
2020-04-10,CRISIS,0.25,785.0,41.67
2020-04-13,CRISIS,0.25,747.0,41.17
2020-04-14,PRE_CRISIS,0.5,717.0,37.76
2020-04-15,CRISIS,0.25,740.0,40.84
2020-04-16,CRISIS,0.25,729.0,40.11
2020-04-17,PRE_CRISIS,0.5,705.0,38.15
2020-04-20,CRISIS,0.25,720.0,43.83
2020-04-21,CRISIS,0.25,768.0,45.41
2020-04-22,CRISIS,0.25,761.0,41.98
2020-04-23,CRISIS,0.25,762.0,41.38
2020-04-24,PRE_CRISIS,0.5,775.0,35.93
2020-04-27,PRE_CRISIS,0.5,774.0,33.29
2020-04-28,CRISIS,0.25,773.0,33.57
2020-04-29,PRE_CRISIS,0.5,758.0,31.23
2020-04-30,PRE_CRISIS,0.5,744.0,34.15
2020-05-01,PRE_CRISIS,0.5,745.0,37.19
2020-05-04,PRE_CRISIS,0.5,753.0,35.97
2020-05-05,PRE_CRISIS,0.5,737.0,33.61
2020-05-06,PRE_CRISIS,0.5,736.0,34.12
2020-05-07,PRE_CRISIS,0.5,735.0,31.44
2020-05-08,STRESS,0.75,725.0,27.98
2020-05-11,STRESS,0.75,722.0,27.57
2020-05-12,PRE_CRISIS,0.5,716.0,33.04
2020-05-13,PRE_CRISIS,0.5,735.0,35.28
2020-05-14,PRE_CRISIS,0.5,750.0,32.61
2020-05-15,PRE_CRISIS,0.5,757.0,31.89
2020-05-18,STRESS,0.75,718.0,29.3
2020-05-19,STRESS,0.75,711.0,30.53
2020-05-20,STRESS,0.75,691.0,27.99
2020-05-21,STRESS,0.75,681.0,29.53
2020-05-22,STRESS,0.75,680.0,28.16
2020-05-25,STRESS,0.75,680.0,28.16
2020-05-26,STRESS,0.75,647.0,28.01
2020-05-27,STRESS,0.75,643.0,27.62
2020-05-28,STRESS,0.75,631.0,28.59
2020-05-29,STRESS,0.75,637.0,27.51
2020-06-01,STRESS,0.75,627.0,28.23
2020-06-02,STRESS,0.75,604.0,26.84
2020-06-03,STRESS,0.75,562.0,25.66
2020-06-04,STRESS,0.75,568.0,25.81
2020-06-05,NORMAL,1.0,536.0,24.52
2020-06-08,STRESS,0.75,536.0,25.81
2020-06-09,STRESS,0.75,559.0,27.57
2020-06-10,STRESS,0.75,574.0,27.57
2020-06-11,STRESS,0.75,620.0,40.79
2020-06-12,STRESS,0.75,611.0,36.09
2020-06-15,STRESS,0.75,601.0,34.4
2020-06-16,STRESS,0.75,553.0,33.67
2020-06-17,STRESS,0.75,561.0,33.47
2020-06-18,STRESS,0.75,577.0,32.94
2020-06-19,STRESS,0.75,578.0,35.12
2020-06-22,STRESS,0.75,575.0,31.77
2020-06-23,STRESS,0.75,575.0,31.37
2020-06-24,STRESS,0.75,594.0,33.84
2020-06-25,STRESS,0.75,605.0,32.22
2020-06-26,STRESS,0.75,615.0,34.73
2020-06-29,STRESS,0.75,630.0,31.78
2020-06-30,PRE_CRISIS,0.5,626.0,30.43
2020-07-01,STRESS,0.75,614.0,28.62
2020-07-02,STRESS,0.75,600.0,27.68
2020-07-03,STRESS,0.75,600.0,27.68
2020-07-06,STRESS,0.75,590.0,27.94
2020-07-07,STRESS,0.75,589.0,29.43
2020-07-08,STRESS,0.75,589.0,28.08
2020-07-09,STRESS,0.75,597.0,29.26
2020-07-10,STRESS,0.75,597.0,27.29
2020-07-13,STRESS,0.75,582.0,32.19
2020-07-14,NORMAL,1.0,585.0,29.52
2020-07-15,NORMAL,1.0,563.0,27.76
2020-07-16,NORMAL,1.0,558.0,28.0
2020-07-17,NORMAL,1.0,556.0,25.68
2020-07-20,NORMAL,1.0,530.0,24.46
2020-07-21,NORMAL,1.0,505.99999999999994,24.84
2020-07-22,NORMAL,1.0,500.0,24.32
2020-07-23,NORMAL,1.0,504.0,26.08
2020-07-24,NORMAL,1.0,504.0,25.84
2020-07-27,NORMAL,1.0,501.99999999999994,24.74
2020-07-28,NORMAL,1.0,505.0,25.44
2020-07-29,NORMAL,1.0,494.00000000000006,24.1
2020-07-30,NORMAL,1.0,491.0,24.76
2020-07-31,NORMAL,1.0,488.0,24.46
2020-08-03,NORMAL,1.0,471.0,24.28
2020-08-04,NORMAL,1.0,480.99999999999994,23.76
2020-08-05,NORMAL,1.0,472.0,22.99
2020-08-06,NORMAL,1.0,476.0,22.65
2020-08-07,NORMAL,1.0,479.0,22.21
2020-08-10,NORMAL,1.0,483.0,22.13
2020-08-11,NORMAL,1.0,475.0,24.03
2020-08-12,NORMAL,1.0,480.0,22.28
2020-08-13,NORMAL,1.0,486.00000000000006,22.13
2020-08-14,NORMAL,1.0,498.00000000000006,22.05
2020-08-17,NORMAL,1.0,503.0,21.35
2020-08-18,NORMAL,1.0,501.0,21.51
2020-08-19,NORMAL,1.0,499.0,22.54
2020-08-20,NORMAL,1.0,501.99999999999994,22.72
2020-08-21,NORMAL,1.0,501.0,22.54
2020-08-24,NORMAL,1.0,492.0,22.37
2020-08-25,NORMAL,1.0,479.0,22.03
2020-08-26,NORMAL,1.0,480.0,23.27
2020-08-27,NORMAL,1.0,476.99999999999994,24.47
2020-08-28,NORMAL,1.0,475.0,22.96
2020-08-31,NORMAL,1.0,476.99999999999994,26.41
2020-09-01,NORMAL,1.0,475.0,26.12
2020-09-02,NORMAL,1.0,471.0,26.57
2020-09-03,NORMAL,1.0,480.0,33.6
2020-09-04,NORMAL,1.0,488.0,30.75
2020-09-07,NORMAL,1.0,488.0,30.75
2020-09-08,STRESS,0.75,499.0,31.46
2020-09-09,NORMAL,1.0,494.00000000000006,28.81
2020-09-10,NORMAL,1.0,493.0,29.71
2020-09-11,NORMAL,1.0,496.0,26.87
2020-09-14,NORMAL,1.0,494.00000000000006,25.85
2020-09-15,NORMAL,1.0,490.00000000000006,25.59
2020-09-16,NORMAL,1.0,484.99999999999994,26.04
2020-09-17,NORMAL,1.0,488.0,26.46
2020-09-18,NORMAL,1.0,490.00000000000006,25.83
2020-09-21,STRESS,0.75,515.0,27.78
2020-09-22,STRESS,0.75,517.0,26.86
2020-09-23,STRESS,0.75,519.0,28.58
2020-09-24,STRESS,0.75,533.0,28.51
2020-09-25,STRESS,0.75,537.0,26.38
2020-09-28,STRESS,0.75,528.0,26.19
2020-09-29,STRESS,0.75,524.0,26.27
2020-09-30,STRESS,0.75,517.0,26.37
2020-10-01,STRESS,0.75,509.99999999999994,26.7
2020-10-02,STRESS,0.75,509.99999999999994,27.63
2020-10-05,NORMAL,1.0,492.0,27.96
2020-10-06,NORMAL,1.0,480.99999999999994,29.48
2020-10-07,NORMAL,1.0,479.0,28.06
2020-10-08,NORMAL,1.0,474.0,26.36
2020-10-09,NORMAL,1.0,469.00000000000006,25.0
2020-10-12,NORMAL,1.0,469.00000000000006,25.07
2020-10-13,NORMAL,1.0,459.99999999999994,26.07
2020-10-14,NORMAL,1.0,465.00000000000006,26.4
2020-10-15,NORMAL,1.0,475.0,26.97
2020-10-16,NORMAL,1.0,471.0,27.41
2020-10-19,NORMAL,1.0,468.0,29.18
2020-10-20,NORMAL,1.0,466.0,29.35
2020-10-21,NORMAL,1.0,467.0,28.65
2020-10-22,NORMAL,1.0,469.00000000000006,28.11
2020-10-23,NORMAL,1.0,468.0,27.55
2020-10-26,NORMAL,1.0,483.0,32.46
2020-10-27,NORMAL,1.0,488.0,33.35
2020-10-28,STRESS,0.75,509.99999999999994,40.28
2020-10-29,STRESS,0.75,507.0,37.59
2020-10-30,STRESS,0.75,509.0,38.02
2020-11-02,STRESS,0.75,501.0,37.13
2020-11-03,NORMAL,1.0,484.0,35.55
2020-11-04,NORMAL,1.0,457.0,29.57
2020-11-05,NORMAL,1.0,436.00000000000006,27.58
2020-11-06,NORMAL,1.0,442.0,24.86
2020-11-09,NORMAL,1.0,401.0,25.75
2020-11-10,NORMAL,1.0,412.0,24.8
2020-11-11,NORMAL,1.0,412.0,23.45
2020-11-12,NORMAL,1.0,434.99999999999994,25.35
2020-11-13,NORMAL,1.0,434.99999999999994,23.1
2020-11-16,NORMAL,1.0,426.99999999999994,22.45
2020-11-17,NORMAL,1.0,424.0,22.71
2020-11-18,NORMAL,1.0,417.0,23.84
2020-11-19,NORMAL,1.0,422.0,23.11
2020-11-20,NORMAL,1.0,422.0,23.7
2020-11-23,NORMAL,1.0,418.0,22.66
2020-11-24,NORMAL,1.0,405.99999999999994,21.64
2020-11-25,NORMAL,1.0,409.0,21.25
2020-11-26,NORMAL,1.0,409.0,21.25
2020-11-27,NORMAL,1.0,409.99999999999994,20.84
2020-11-30,NORMAL,1.0,412.0,20.57
2020-12-01,NORMAL,1.0,397.0,20.77
2020-12-02,NORMAL,1.0,392.0,21.17
2020-12-03,NORMAL,1.0,385.0,21.28
2020-12-04,NORMAL,1.0,377.0,20.79
2020-12-07,NORMAL,1.0,375.0,21.3
2020-12-08,NORMAL,1.0,377.0,20.68
2020-12-09,NORMAL,1.0,378.0,22.27
2020-12-10,NORMAL,1.0,379.0,22.52
2020-12-11,NORMAL,1.0,384.0,23.31
2020-12-14,NORMAL,1.0,382.0,24.72
2020-12-15,NORMAL,1.0,379.0,22.89
2020-12-16,NORMAL,1.0,379.0,22.5
2020-12-17,NORMAL,1.0,378.0,21.93
2020-12-18,NORMAL,1.0,376.0,21.57
2020-12-21,NORMAL,1.0,385.0,25.16
2020-12-22,NORMAL,1.0,385.0,24.23
2020-12-23,NORMAL,1.0,378.0,23.31
2020-12-24,NORMAL,1.0,376.0,21.53
2020-12-25,NORMAL,1.0,376.0,21.53
2020-12-28,NORMAL,1.0,361.0,21.7
2020-12-29,NORMAL,1.0,359.0,23.08
2020-12-30,NORMAL,1.0,358.0,22.77
2020-12-31,NORMAL,1.0,360.0,22.75
2021-01-01,NORMAL,1.0,360.0,22.75
2021-01-04,NORMAL,1.0,365.0,26.97
2021-01-05,NORMAL,1.0,362.0,25.34
2021-01-06,NORMAL,1.0,352.0,25.07
2021-01-07,NORMAL,1.0,350.0,22.37
2021-01-08,NORMAL,1.0,348.0,21.56
2021-01-11,NORMAL,1.0,353.0,24.08
2021-01-12,NORMAL,1.0,356.0,23.33
2021-01-13,NORMAL,1.0,354.0,22.21
2021-01-14,NORMAL,1.0,347.0,23.25
2021-01-15,NORMAL,1.0,350.0,24.34
2021-01-18,NORMAL,1.0,350.0,24.34
2021-01-19,NORMAL,1.0,348.0,23.24
2021-01-20,NORMAL,1.0,345.0,21.58
2021-01-21,NORMAL,1.0,343.0,21.32
2021-01-22,NORMAL,1.0,348.0,21.91
2021-01-25,NORMAL,1.0,350.0,23.19
2021-01-26,NORMAL,1.0,352.0,23.02
2021-01-27,NORMAL,1.0,362.0,37.21
2021-01-28,NORMAL,1.0,355.0,30.21
2021-01-29,NORMAL,1.0,362.0,33.09
2021-02-01,NORMAL,1.0,356.0,30.24
2021-02-02,NORMAL,1.0,350.0,25.56
2021-02-03,NORMAL,1.0,342.0,22.91
2021-02-04,NORMAL,1.0,339.0,21.77
2021-02-05,NORMAL,1.0,333.0,20.87
2021-02-08,NORMAL,1.0,327.0,21.24
2021-02-09,NORMAL,1.0,328.0,21.63
2021-02-10,NORMAL,1.0,327.0,21.99
2021-02-11,NORMAL,1.0,326.0,21.25
2021-02-12,NORMAL,1.0,323.0,19.97
2021-02-15,NORMAL,1.0,323.0,19.97
2021-02-16,NORMAL,1.0,315.0,21.46
2021-02-17,NORMAL,1.0,319.0,21.5
2021-02-18,NORMAL,1.0,321.0,22.49
2021-02-19,NORMAL,1.0,319.0,22.05
2021-02-22,NORMAL,1.0,319.0,23.45
2021-02-23,NORMAL,1.0,322.0,23.11
2021-02-24,NORMAL,1.0,317.0,21.34
2021-02-25,NORMAL,1.0,319.0,28.89
2021-02-26,NORMAL,1.0,326.0,27.95
2021-03-01,NORMAL,1.0,320.0,23.35
2021-03-02,NORMAL,1.0,322.0,24.1
2021-03-03,NORMAL,1.0,321.0,26.67
2021-03-04,NORMAL,1.0,326.0,28.57
2021-03-05,NORMAL,1.0,329.0,24.66
2021-03-08,NORMAL,1.0,330.0,25.47
2021-03-09,NORMAL,1.0,334.0,24.03
2021-03-10,NORMAL,1.0,334.0,22.56
2021-03-11,NORMAL,1.0,326.0,21.91
2021-03-12,NORMAL,1.0,326.0,20.69
2021-03-15,NORMAL,1.0,326.0,20.03
2021-03-16,NORMAL,1.0,327.0,19.79
2021-03-17,NORMAL,1.0,332.0,19.23
2021-03-18,NORMAL,1.0,337.0,21.58
2021-03-19,NORMAL,1.0,337.0,20.95
2021-03-22,NORMAL,1.0,330.0,18.88
2021-03-23,NORMAL,1.0,330.0,20.3
2021-03-24,NORMAL,1.0,326.0,21.2
2021-03-25,NORMAL,1.0,329.0,19.81
2021-03-26,NORMAL,1.0,325.0,18.86
2021-03-29,NORMAL,1.0,320.0,20.74
2021-03-30,NORMAL,1.0,319.0,19.61
2021-03-31,NORMAL,1.0,310.0,19.4
2021-04-01,NORMAL,1.0,305.0,17.33
2021-04-02,NORMAL,1.0,302.0,17.33
2021-04-05,NORMAL,1.0,295.0,17.91
2021-04-06,NORMAL,1.0,293.0,18.12
2021-04-07,NORMAL,1.0,290.0,17.16
2021-04-08,NORMAL,1.0,292.0,16.95
2021-04-09,NORMAL,1.0,292.0,16.69
2021-04-12,NORMAL,1.0,292.0,16.91
2021-04-13,NORMAL,1.0,301.0,16.65
2021-04-14,NORMAL,1.0,295.0,16.99
2021-04-15,NORMAL,1.0,296.0,16.57
2021-04-16,NORMAL,1.0,293.0,16.25
2021-04-19,NORMAL,1.0,296.0,17.29
2021-04-20,NORMAL,1.0,302.0,18.68
2021-04-21,NORMAL,1.0,298.0,17.5
2021-04-22,NORMAL,1.0,301.0,18.71
2021-04-23,NORMAL,1.0,298.0,17.33
2021-04-26,NORMAL,1.0,291.0,17.64
2021-04-27,NORMAL,1.0,293.0,17.56
2021-04-28,NORMAL,1.0,294.0,17.28
2021-04-29,NORMAL,1.0,293.0,17.61
2021-04-30,NORMAL,1.0,291.0,18.61
2021-05-03,NORMAL,1.0,286.0,18.31
2021-05-04,NORMAL,1.0,292.0,19.48
2021-05-05,NORMAL,1.0,290.0,19.15
2021-05-06,NORMAL,1.0,291.0,18.39
2021-05-07,NORMAL,1.0,289.0,16.69
2021-05-10,NORMAL,1.0,288.0,19.66
2021-05-11,NORMAL,1.0,300.0,21.84
2021-05-12,NORMAL,1.0,302.0,27.59
2021-05-13,NORMAL,1.0,305.0,23.13
2021-05-14,NORMAL,1.0,303.0,18.81
2021-05-17,NORMAL,1.0,300.0,19.72
2021-05-18,NORMAL,1.0,303.0,21.34
2021-05-19,NORMAL,1.0,308.0,22.18
2021-05-20,NORMAL,1.0,311.0,20.67
2021-05-21,NORMAL,1.0,307.0,20.15
2021-05-24,NORMAL,1.0,303.0,18.4
2021-05-25,NORMAL,1.0,305.0,18.84
2021-05-26,NORMAL,1.0,303.0,17.36
2021-05-27,NORMAL,1.0,302.0,16.74
2021-05-28,NORMAL,1.0,296.0,16.76
2021-05-31,NORMAL,1.0,296.0,16.76
2021-06-01,NORMAL,1.0,301.0,17.9
2021-06-02,NORMAL,1.0,298.0,17.48
2021-06-03,NORMAL,1.0,295.0,18.04
2021-06-04,NORMAL,1.0,297.0,16.42
2021-06-07,NORMAL,1.0,292.0,16.42
2021-06-08,NORMAL,1.0,292.0,17.07
2021-06-09,NORMAL,1.0,291.0,17.89
2021-06-10,NORMAL,1.0,291.0,16.1
2021-06-11,NORMAL,1.0,290.0,15.65
2021-06-14,NORMAL,1.0,284.0,16.39
2021-06-15,NORMAL,1.0,286.0,17.02
2021-06-16,NORMAL,1.0,280.0,18.15
2021-06-17,NORMAL,1.0,284.0,17.75
2021-06-18,NORMAL,1.0,286.0,20.7
2021-06-21,NORMAL,1.0,281.0,17.89
2021-06-22,NORMAL,1.0,285.0,16.66
2021-06-23,NORMAL,1.0,280.0,16.32
2021-06-24,NORMAL,1.0,278.0,15.97
2021-06-25,NORMAL,1.0,275.0,15.62
2021-06-28,NORMAL,1.0,272.0,15.76
2021-06-29,NORMAL,1.0,272.0,16.02
2021-06-30,NORMAL,1.0,268.0,15.83
2021-07-01,NORMAL,1.0,265.0,15.48
2021-07-02,NORMAL,1.0,267.0,15.07
2021-07-05,NORMAL,1.0,267.0,15.07
2021-07-06,NORMAL,1.0,262.0,16.44
2021-07-07,NORMAL,1.0,263.0,16.2
2021-07-08,NORMAL,1.0,271.0,19.0
2021-07-09,NORMAL,1.0,269.0,16.18
2021-07-12,NORMAL,1.0,266.0,16.17
2021-07-13,NORMAL,1.0,267.0,17.12
2021-07-14,NORMAL,1.0,275.0,16.33
2021-07-15,NORMAL,1.0,282.0,17.01
2021-07-16,NORMAL,1.0,282.0,18.45
2021-07-19,NORMAL,1.0,304.0,22.5
2021-07-20,NORMAL,1.0,301.0,19.73
2021-07-21,NORMAL,1.0,293.0,17.91
2021-07-22,NORMAL,1.0,292.0,17.69
2021-07-23,NORMAL,1.0,289.0,17.2
2021-07-26,NORMAL,1.0,289.0,17.58
2021-07-27,NORMAL,1.0,296.0,19.36
2021-07-28,NORMAL,1.0,294.0,18.31
2021-07-29,NORMAL,1.0,298.0,17.7
2021-07-30,NORMAL,1.0,294.0,18.24
2021-08-02,NORMAL,1.0,298.0,19.46
2021-08-03,NORMAL,1.0,306.0,18.04
2021-08-04,NORMAL,1.0,309.0,17.97
2021-08-05,NORMAL,1.0,304.0,17.28
2021-08-06,NORMAL,1.0,301.0,16.15
2021-08-09,NORMAL,1.0,301.0,16.72
2021-08-10,NORMAL,1.0,305.0,16.79
2021-08-11,NORMAL,1.0,309.0,16.06
2021-08-12,NORMAL,1.0,307.0,15.59
2021-08-13,NORMAL,1.0,309.0,15.45
2021-08-16,NORMAL,1.0,305.0,16.12
2021-08-17,NORMAL,1.0,309.0,17.91
2021-08-18,NORMAL,1.0,309.0,21.57
2021-08-19,NORMAL,1.0,314.0,21.67
2021-08-20,NORMAL,1.0,312.0,18.56
2021-08-23,NORMAL,1.0,307.0,17.15
2021-08-24,NORMAL,1.0,302.0,17.22
2021-08-25,NORMAL,1.0,297.0,16.79
2021-08-26,NORMAL,1.0,296.0,18.84
2021-08-27,NORMAL,1.0,294.0,16.39
2021-08-30,NORMAL,1.0,288.0,16.19
2021-08-31,NORMAL,1.0,288.0,16.48
2021-09-01,NORMAL,1.0,287.0,16.11
2021-09-02,NORMAL,1.0,283.0,16.41
2021-09-03,NORMAL,1.0,279.0,16.41
2021-09-06,NORMAL,1.0,279.0,16.41
2021-09-07,NORMAL,1.0,279.0,18.14
2021-09-08,NORMAL,1.0,282.0,17.96
2021-09-09,NORMAL,1.0,281.0,18.8
2021-09-10,NORMAL,1.0,279.0,20.95
2021-09-13,NORMAL,1.0,276.0,19.37
2021-09-14,NORMAL,1.0,279.0,19.46
2021-09-15,NORMAL,1.0,277.0,18.18
2021-09-16,NORMAL,1.0,275.0,18.69
2021-09-17,NORMAL,1.0,274.0,20.81
2021-09-20,NORMAL,1.0,290.0,25.71
2021-09-21,NORMAL,1.0,287.0,24.36
2021-09-22,NORMAL,1.0,280.0,20.87
2021-09-23,NORMAL,1.0,275.0,18.63
2021-09-24,NORMAL,1.0,277.0,17.75
2021-09-27,NORMAL,1.0,276.0,18.76
2021-09-28,NORMAL,1.0,285.0,23.25
2021-09-29,NORMAL,1.0,281.0,22.56
2021-09-30,NORMAL,1.0,289.0,23.14
2021-10-01,NORMAL,1.0,293.0,21.15
2021-10-04,NORMAL,1.0,293.0,22.96
2021-10-05,NORMAL,1.0,293.0,21.3
2021-10-06,NORMAL,1.0,300.0,21.0
2021-10-07,NORMAL,1.0,293.0,19.54
2021-10-08,NORMAL,1.0,295.0,18.77
2021-10-11,NORMAL,1.0,295.0,20.0
2021-10-12,NORMAL,1.0,300.0,19.85
2021-10-13,NORMAL,1.0,301.0,18.64
2021-10-14,NORMAL,1.0,295.0,16.86
2021-10-15,NORMAL,1.0,289.0,16.3
2021-10-18,NORMAL,1.0,284.0,16.31
2021-10-19,NORMAL,1.0,285.0,15.7
2021-10-20,NORMAL,1.0,285.0,15.49
2021-10-21,NORMAL,1.0,281.0,15.01
2021-10-22,NORMAL,1.0,285.0,15.43
2021-10-25,NORMAL,1.0,285.0,15.24
2021-10-26,NORMAL,1.0,287.0,15.98
2021-10-27,NORMAL,1.0,289.0,16.98
2021-10-28,NORMAL,1.0,286.0,16.53
2021-10-29,NORMAL,1.0,287.0,16.26
2021-11-01,NORMAL,1.0,286.0,16.41
2021-11-02,NORMAL,1.0,294.0,16.03
2021-11-03,NORMAL,1.0,291.0,15.1
2021-11-04,NORMAL,1.0,292.0,15.44
2021-11-05,NORMAL,1.0,284.0,16.48
2021-11-08,NORMAL,1.0,276.0,17.22
2021-11-09,NORMAL,1.0,282.0,17.78
2021-11-10,NORMAL,1.0,280.0,18.73
2021-11-11,NORMAL,1.0,280.0,17.66
2021-11-12,NORMAL,1.0,284.0,16.29
2021-11-15,NORMAL,1.0,285.0,16.49
2021-11-16,NORMAL,1.0,291.0,16.37
2021-11-17,NORMAL,1.0,296.0,17.11
2021-11-18,NORMAL,1.0,298.0,17.59
2021-11-19,NORMAL,1.0,301.0,17.91
2021-11-22,NORMAL,1.0,295.0,19.17
2021-11-23,NORMAL,1.0,307.0,19.38
2021-11-24,NORMAL,1.0,311.0,18.58
2021-11-25,NORMAL,1.0,311.0,18.58
2021-11-26,STRESS,0.75,341.0,28.62
2021-11-29,NORMAL,1.0,330.0,22.96
2021-11-30,STRESS,0.75,337.0,27.19
2021-12-01,STRESS,0.75,333.0,31.12
2021-12-02,NORMAL,1.0,325.0,27.95
2021-12-03,STRESS,0.75,326.0,30.67
2021-12-06,NORMAL,1.0,310.0,27.18
2021-12-07,NORMAL,1.0,290.0,21.89
2021-12-08,NORMAL,1.0,294.0,19.9
2021-12-09,NORMAL,1.0,299.0,21.58
2021-12-10,NORMAL,1.0,302.0,18.69
2021-12-13,NORMAL,1.0,304.0,20.31
2021-12-14,NORMAL,1.0,309.0,21.89
2021-12-15,NORMAL,1.0,306.0,19.29
2021-12-16,NORMAL,1.0,305.0,20.57
2021-12-17,NORMAL,1.0,308.0,21.57
2021-12-20,NORMAL,1.0,310.0,22.87
2021-12-21,NORMAL,1.0,299.0,21.01
2021-12-22,NORMAL,1.0,292.0,18.63
2021-12-23,NORMAL,1.0,283.0,17.96
2021-12-24,NORMAL,1.0,283.0,17.96
2021-12-27,NORMAL,1.0,271.0,17.68
2021-12-28,NORMAL,1.0,275.0,17.54
2021-12-29,NORMAL,1.0,276.0,16.95
2021-12-30,NORMAL,1.0,281.0,17.33
2021-12-31,NORMAL,1.0,283.0,17.22
2022-01-03,NORMAL,1.0,278.0,16.6
2022-01-04,NORMAL,1.0,285.0,16.91
2022-01-05,NORMAL,1.0,286.0,19.73
2022-01-06,NORMAL,1.0,293.0,19.61
