date,regime,sizing,sizing_smooth,vix,copper_adx
2011-12-30,MILD_CHOP,0.75,0.9173553717457276,23.4,20.594542517559482
2012-01-02,MILD_CHOP,0.75,0.8869271223374134,23.4,18.756175615305086
2012-01-03,NORMAL,1.0,0.9074858273669746,22.97,20.85264816901768
2012-01-04,NORMAL,1.0,0.9243065860275246,22.22,20.918959049450027
2012-01-05,NORMAL,1.0,0.938069024931611,21.48,20.976428479158063
2012-01-06,NORMAL,1.0,0.9493292022167725,20.63,21.862510020839306
2012-01-09,NORMAL,1.0,0.9585420745409956,21.07,21.06642259496526
2012-01-10,NORMAL,1.0,0.9660798791699055,20.69,23.497649741374293
2012-01-11,NORMAL,1.0,0.9722471738662861,21.05,26.20618265571555
2012-01-12,NORMAL,1.0,0.9772931422542341,20.47,30.991364593270205
2012-01-13,NORMAL,1.0,0.9814216618443734,20.91,35.13852227248424
2012-01-16,NORMAL,1.0,0.9847995415090327,20.91,39.436333937108834
2012-01-17,NORMAL,1.0,0.987563261234663,22.2,43.922860922892724
2012-01-18,NORMAL,1.0,0.9898244864647241,20.89,48.04904492276757
2012-01-19,NORMAL,1.0,0.9916745798347741,19.87,52.28896066012702
2012-01-20,NORMAL,1.0,0.9931882925920879,18.28,55.16444062871619
2012-01-23,NORMAL,1.0,0.9944267848480719,18.67,57.65652326816014
2012-01-24,NORMAL,1.0,0.995440096693877,18.91,59.8163282223449
2012-01-25,NORMAL,1.0,0.996269170022263,18.31,61.857925305574355
2012-01-26,NORMAL,1.0,0.9969475027454879,18.57,64.88279089329846
2012-01-27,NORMAL,1.0,0.9975025022463082,18.53,67.50434106932603
2012-01-30,NORMAL,1.0,0.9979565927469793,19.4,65.09601429131673
2012-01-31,NORMAL,1.0,0.9983281213384376,19.44,59.033943299598924
2012-02-01,NORMAL,1.0,0.9986320992769036,18.55,54.0234145661325
2012-02-02,NORMAL,1.0,0.9988808084992846,17.98,49.6809563304616
2012-02-03,NORMAL,1.0,0.999084297863051,17.1,48.59481250528168
2012-02-06,NORMAL,1.0,0.9992507891606781,17.76,47.653487856792424
2012-02-07,NORMAL,1.0,0.999387009313282,17.65,45.909394713179985
2012-02-08,NORMAL,1.0,0.9994984621654124,18.16,46.080495925499775
2012-02-09,NORMAL,1.0,0.9995896508626101,18.63,48.39985125167466
2012-02-10,NORMAL,1.0,0.9996642597966809,20.79,46.48234369776207
2012-02-13,NORMAL,1.0,0.9997253034700115,19.04,42.94009667112325
2012-02-14,NORMAL,1.0,0.9997752482936457,19.54,39.530831765084265
2012-02-15,MILD_CHOP,0.75,0.95436156678571,21.14,35.022846106438536
2012-02-16,NORMAL,1.0,0.9626594637337627,19.22,31.721847542351227
2012-02-17,NORMAL,1.0,0.9694486521458057,17.78,31.703192632588667
2012-02-20,NORMAL,1.0,0.97500344266475,17.78,31.68702504412778
2012-02-21,NORMAL,1.0,0.979548271271159,18.19,29.404401143031937
2012-02-22,NORMAL,1.0,0.9832667674036755,18.19,27.426127095415545
2012-02-23,NORMAL,1.0,0.9863091733302798,16.8,24.34291538898871
2012-02-24,NORMAL,1.0,0.988798414542956,17.31,23.966644218922642
2012-02-27,NORMAL,1.0,0.9908350664442367,18.19,23.640542538198712
2012-02-28,NORMAL,1.0,0.9925014179998299,17.96,24.911310210016424
2012-02-29,MILD_CHOP,0.75,0.9484102510907699,18.43,25.543963451953367
2012-03-01,NORMAL,1.0,0.9577902054379026,17.26,26.789373924797324
2012-03-02,NORMAL,1.0,0.965464713540102,17.29,27.868729667928754
2012-03-05,NORMAL,1.0,0.9717438565328107,18.05,25.139483162891107
2012-03-06,HIGH_CHOP,0.5,0.8859722462541179,20.87,26.574586615274264
2012-03-07,MILD_CHOP,0.75,0.86125001966246,19.07,27.818342940673
2012-03-08,MILD_CHOP,0.75,0.8410227433601944,17.95,27.443186394278573
2012-03-09,NORMAL,1.0,0.8699276991128864,17.11,25.61813409702521
2012-03-12,NORMAL,1.0,0.8935772083650888,15.64,24.03642210607229
2012-03-13,NORMAL,1.0,0.9129268068441636,14.8,24.085243349188108
2012-03-14,NORMAL,1.0,0.928758296508861,15.31,24.127555093221815
2012-03-15,NORMAL,1.0,0.9417113335072498,15.42,24.36028454741782
2012-03-16,NORMAL,1.0,0.9523092728695679,14.47,24.56198340772102
2012-03-19,NORMAL,1.0,0.96098031416601,15.04,24.916289137442543
2012-03-20,NORMAL,1.0,0.9680748024994628,15.58,22.224141927433745
2012-03-21,NORMAL,1.0,0.9738793838631967,15.13,19.890947678759456
2012-03-22,MILD_CHOP,0.75,0.9331740413426154,15.57,22.557589502320436
2012-03-23,NORMAL,1.0,0.9453242156439581,14.82,24.868679082739952
2012-03-26,NORMAL,1.0,0.9552652673450566,14.26,22.806205909309
2012-03-27,NORMAL,1.0,0.9633988551005008,15.59,21.018729159002174
2012-03-28,MILD_CHOP,0.75,0.9245990632640461,15.47,22.216658272725528
2012-03-29,MILD_CHOP,0.75,0.8928537790342195,15.48,23.254863504619102
2012-03-30,MILD_CHOP,0.75,0.8668803646643614,15.5,20.744492038566005
2012-04-02,HIGH_CHOP,0.5,0.8001748438162957,15.64,21.8293393921142
2012-04-03,HIGH_CHOP,0.5,0.7455975994860601,15.66,22.76954043185597
2012-04-04,MILD_CHOP,0.75,0.74639803594314,16.44,22.150447101411174
2012-04-05,NORMAL,1.0,0.7925074839534783,16.7,21.61389954835902
2012-04-06,MILD_CHOP,0.75,0.7847788505073913,16.7,21.14889166904715
2012-04-09,HIGH_CHOP,0.5,0.7330008776878656,18.81,20.745884840310197
2012-04-10,HIGH_CHOP,0.5,0.6906370817446172,20.39,25.273593593854535
2012-04-11,HIGH_CHOP,0.5,0.6559757941546869,20.02,29.197607846926296
2012-04-12,MILD_CHOP,0.75,0.6730711043083801,17.2,27.557149059621324
2012-04-13,HIGH_CHOP,0.5,0.6416036307977655,19.55,26.940357684481356
2012-04-16,HIGH_CHOP,0.5,0.6158575161072627,19.55,26.499683414781043
2012-04-17,HIGH_CHOP,0.5,0.5947925131786694,18.46,24.417597137756733
2012-04-18,MILD_CHOP,0.75,0.6230120562370931,18.64,22.613122364335666
2012-04-19,MILD_CHOP,0.75,0.6461007732848943,18.36,21.04924422737074
2012-04-20,MILD_CHOP,0.75,0.6649915417785499,17.44,20.83366750610063
2012-04-23,MILD_CHOP,0.75,0.6804476250915408,18.97,20.472496144996484
2012-04-24,MILD_CHOP,0.75,0.6930935114385333,18.1,20.15948096537289
2012-04-25,NORMAL,1.0,0.7488946911769818,16.82,21.39664280318735
2012-04-26,NORMAL,1.0,0.794550201872076,16.24,24.82108114299521
2012-04-27,MILD_CHOP,0.75,0.7864501651680621,16.32,29.146848620143928
2012-04-30,HIGH_CHOP,0.5,0.7343683169556872,17.15,32.89584710033948
2012-05-01,MILD_CHOP,0.75,0.7372104411455622,16.6,36.50490986085035
2012-05-02,NORMAL,1.0,0.7849903609372781,16.88,35.00678631957465
2012-05-03,MILD_CHOP,0.75,0.7786284771305002,17.56,30.9222477633474
2012-05-04,MILD_CHOP,0.75,0.7734232994704092,19.16,27.89046039931758
2012-05-07,MILD_CHOP,0.75,0.7691645177485166,18.94,25.262911350491738
2012-05-08,MILD_CHOP,0.75,0.7656800599760589,19.05,25.333515237203283
2012-05-09,HIGH_CHOP,0.5,0.7173745945258664,20.08,26.402517462603083
2012-05-10,HIGH_CHOP,0.5,0.6778519409757089,18.83,26.833515570230702
2012-05-11,HIGH_CHOP,0.5,0.6455152244346709,19.89,28.299816909574787
2012-05-14,HIGH_CHOP,0.5,0.6190579109010944,21.87,32.57023481240732
2012-05-15,HIGH_CHOP,0.5,0.5974110180099863,21.97,37.082007033725816
2012-05-16,HIGH_CHOP,0.5,0.5796999238263524,22.27,41.947659848640775
2012-05-17,MILD_CHOP,0.75,0.6106635740397428,24.49,46.172084280961094
2012-05-18,NORMAL,1.0,0.6814520151234259,25.1,49.83325212230537
2012-05-21,NORMAL,1.0,0.7393698305555303,22.01,48.67227243044737
2012-05-22,NORMAL,1.0,0.7867571340908883,22.48,47.27303534984537
2012-05-23,MILD_CHOP,0.75,0.7800740188016358,22.33,49.159671509973585
2012-05-24,MILD_CHOP,0.75,0.7746060153831565,21.54,50.7947561820847
2012-05-25,NORMAL,1.0,0.8155867398589463,21.76,50.75530207260078
2012-05-28,MILD_CHOP,0.75,0.8036618780664105,21.76,48.50962648642624
2012-05-29,MILD_CHOP,0.75,0.7939051729634268,21.03,46.56337431174164
2012-05-30,MILD_CHOP,0.75,0.7859224142428036,24.14,48.22881292392614
2012-05-31,MILD_CHOP,0.75,0.7793910661986575,24.06,50.25589296616411
2012-06-01,NORMAL,1.0,0.8195017814352652,26.66,52.65008796447466
2012-06-04,NORMAL,1.0,0.8523196393561261,26.12,54.72505696301046
2012-06-05,NORMAL,1.0,0.8791706140186486,24.68,56.52336342840815
2012-06-06,MILD_CHOP,0.75,0.8556850478334397,22.16,55.093010935233806
2012-06-07,NORMAL,1.0,0.8819241300455416,21.72,49.76000832561949
2012-06-08,NORMAL,1.0,0.9033924700372613,21.23,47.938732049285946
2012-06-11,NORMAL,1.0,0.920957475485032,23.56,46.36029260979687
2012-06-12,NORMAL,1.0,0.9353288435786624,22.09,44.99231176223967
2012-06-13,MILD_CHOP,0.75,0.9016326902007237,24.27,43.94522071881293
2012-06-14,MILD_CHOP,0.75,0.8740631101642284,21.68,41.46998930464416
2012-06-15,HIGH_CHOP,0.5,0.8060516355889141,21.11,36.964761017254915
2012-06-18,HIGH_CHOP,0.5,0.750405883663657,18.32,33.0602298348509
2012-06-19,HIGH_CHOP,0.5,0.7048775411793557,18.38,33.079357968807884
2012-06-20,MILD_CHOP,0.75,0.713081624601291,17.24,33.095935684903935
2012-06-21,HIGH_CHOP,0.5,0.6743395110374198,20.08,31.938478530790764
2012-06-22,HIGH_CHOP,0.5,0.6426414181215253,18.11,31.64582799743295
2012-06-25,HIGH_CHOP,0.5,0.6167066148267025,20.38,31.39219753518951
2012-06-26,HIGH_CHOP,0.5,0.5954872303127566,19.72,30.023297140995112
2012-06-27,HIGH_CHOP,0.5,0.5781259157104373,19.45,26.730071088246937
2012-06-28,HIGH_CHOP,0.5,0.563921203763085,19.71,23.87594184253185
2012-06-29,HIGH_CHOP,0.5,0.5522991667152513,17.08,27.19942330185273
2012-07-02,HIGH_CHOP,0.5,0.5427902273124783,16.8,30.07977389993082
2012-07-03,MILD_CHOP,0.75,0.5804647314374822,16.66,34.2599175784227
2012-07-04,NORMAL,1.0,0.6567438711761218,16.66,37.882708766449
2012-07-05,MILD_CHOP,0.75,0.6736995309622814,17.5,39.54833113556605
2012-07-06,HIGH_CHOP,0.5,0.6421177980600484,17.1,34.94329876643144
2012-07-09,MILD_CHOP,0.75,0.6617327438673123,17.98,30.952270713181438
2012-07-10,HIGH_CHOP,0.5,0.6323267904368919,18.72,27.434814740863086
2012-07-11,HIGH_CHOP,0.5,0.6082673739938206,17.95,24.38635289818718
2012-07-12,HIGH_CHOP,0.5,0.588582396904035,18.33,21.151032082564946
2012-07-13,HIGH_CHOP,0.5,0.5724765065578468,16.74,22.611480329930806
2012-07-16,MILD_CHOP,0.75,0.6047535053655109,17.11,23.877202144314552
2012-07-17,NORMAL,1.0,0.6766165043899635,16.48,21.081335709049384
2012-07-18,MILD_CHOP,0.75,0.6899589581372427,16.16,18.658251465152905
2012-07-19,MILD_CHOP,0.75,0.7008755112031986,15.45,19.42981053371593
2012-07-20,NORMAL,1.0,0.7552617818935261,16.27,16.9321870531532
2012-07-23,MILD_CHOP,0.75,0.7543050942765213,18.62,18.307208176579245
2012-07-24,HIGH_CHOP,0.5,0.7080678044080628,20.47,19.498893150215153
2012-07-25,HIGH_CHOP,0.5,0.6702372945156878,19.34,19.396924413408783
2012-07-26,HIGH_CHOP,0.5,0.6392850591491991,17.53,18.3581360933922
2012-07-27,MILD_CHOP,0.75,0.6594150483947993,16.7,17.565126933847097
2012-07-30,HIGH_CHOP,0.5,0.6304304941411993,18.03,16.87785232890801
2012-07-31,HIGH_CHOP,0.5,0.6067158588427994,18.93,16.2822143379608
2012-08-01,HIGH_CHOP,0.5,0.5873129754168359,18.96,16.871478233356253
2012-08-02,HIGH_CHOP,0.5,0.5714378889774112,17.57,19.623925868769618
2012-08-03,HIGH_CHOP,0.5,0.5584491818906091,15.64,21.111297004510316
2012-08-06,MILD_CHOP,0.75,0.5932766033650438,15.95,20.24162779852312
2012-08-07,HIGH_CHOP,0.5,0.5763172209350358,15.99,18.582838522696456
2012-08-08,HIGH_CHOP,0.5,0.5624413625832111,15.32,17.14522115031335
2012-08-09,MILD_CHOP,0.75,0.5965429330226273,15.28,15.228324520148172
2012-08-10,NORMAL,1.0,0.6698987633821496,14.74,14.596530829138686
2012-08-13,NORMAL,1.0,0.7299171700399405,13.7,16.951827566052135
2012-08-14,NORMAL,1.0,0.7790231391235876,14.85,18.99308473804379
2012-08-15,NORMAL,1.0,0.8192007501920262,14.63,21.045473223722766
2012-08-16,NORMAL,1.0,0.8520733410662031,14.29,20.823107293639286
2012-08-17,NORMAL,1.0,0.8789690972359843,13.45,19.602209687642265
2012-08-20,NORMAL,1.0,0.9009747159203507,14.02,18.544098429111514
2012-08-21,NORMAL,1.0,0.9189793130257415,15.02,20.153804986283788
2012-08-22,HIGH_CHOP,0.5,0.8428012561119703,15.11,21.54888400249976
2012-08-23,HIGH_CHOP,0.5,0.7804737550007029,15.96,24.8911826323129
2012-08-24,MILD_CHOP,0.75,0.7749330722733023,15.18,27.787841444817623
2012-08-27,HIGH_CHOP,0.5,0.7249452409508838,16.35,30.298279082321717
2012-08-28,HIGH_CHOP,0.5,0.6840461062325413,16.49,29.8574306021646
2012-08-29,HIGH_CHOP,0.5,0.6505831778266247,17.06,27.210185880360562
2012-08-30,HIGH_CHOP,0.5,0.6232044182217839,17.83,24.411413690663572
2012-08-31,HIGH_CHOP,0.5,0.6008036149087322,17.47,24.17018041747368
2012-09-03,HIGH_CHOP,0.5,0.5824756849253263,17.47,26.477693178343415
2012-09-04,HIGH_CHOP,0.5,0.5674801058479942,17.98,28.47753757109718
2012-09-05,HIGH_CHOP,0.5,0.5552109956938135,17.74,31.949041149294317
2012-09-06,HIGH_CHOP,0.5,0.5451726328403929,15.6,34.95767758373184
2012-09-07,NORMAL,1.0,0.6278685177785033,14.38,40.91151706803962
2012-09-10,MILD_CHOP,0.75,0.6500742418187754,16.28,46.64279786086548
2012-09-11,NORMAL,1.0,0.7136971069426343,16.41,51.72075477961145
2012-09-12,NORMAL,1.0,0.7657521784076098,15.8,56.154203087097834
2012-09-13,NORMAL,1.0,0.8083426914244081,14.05,58.90938481906459
2012-09-14,NORMAL,1.0,0.8431894748017883,14.51,62.81352421691292
2012-09-17,NORMAL,1.0,0.8717004793832812,14.59,66.19711169504814
2012-09-18,NORMAL,1.0,0.8950276649499573,14.18,69.12955417609865
2012-09-19,NORMAL,1.0,0.914113544049965,13.88,71.79068648517479
2012-09-20,NORMAL,1.0,0.9297292633136076,14.07,71.02754582014651
2012-09-21,NORMAL,1.0,0.9425057608929517,13.98,70.36615724378868
2012-09-24,NORMAL,1.0,0.952959258912415,14.15,64.84467156028168
2012-09-25,NORMAL,1.0,0.9615121209283395,15.43,60.05938396790896
2012-09-26,MILD_CHOP,0.75,0.9230553716686414,16.81,52.86432004117107
2012-09-27,NORMAL,1.0,0.9370453040925246,14.84,46.628597971331565
2012-09-28,HIGH_CHOP,0.5,0.8575825215302474,15.73,42.48920490063148
2012-10-01,HIGH_CHOP,0.5,0.7925675176156569,16.32,41.92468660536721
2012-10-02,HIGH_CHOP,0.5,0.7393734235037193,15.71,42.08221836651628
2012-10-03,HIGH_CHOP,0.5,0.6958509828666793,15.43,41.607011961843114
2012-10-04,NORMAL,1.0,0.7511508041636468,14.55,41.19516641112637
2012-10-05,NORMAL,1.0,0.7963961124975292,14.33,40.8382336005052
2012-10-08,HIGH_CHOP,0.5,0.7425059102252511,15.11,36.96471836438612
2012-10-09,HIGH_CHOP,0.5,0.6984139265479328,16.37,35.16291133635663
2012-10-10,HIGH_CHOP,0.5,0.6623386671755813,16.29,33.60134524539774
2012-10-11,HIGH_CHOP,0.5,0.6328225458709301,15.59,30.058701220752223
2012-10-12,HIGH_CHOP,0.5,0.6086729920762155,16.14,26.79800009061257
2012-10-15,MILD_CHOP,0.75,0.6343688116987217,15.27,25.49984806901317
2012-10-16,MILD_CHOP,0.75,0.6553926641171359,15.22,24.37478298362702
2012-10-17,MILD_CHOP,0.75,0.6725939979140203,15.07,23.56213386957265
2012-10-18,HIGH_CHOP,0.5,0.641213271020562,15.03,22.85783797072553
2012-10-19,HIGH_CHOP,0.5,0.6155381308350053,17.06,24.698027607913986
2012-10-22,HIGH_CHOP,0.5,0.5945311979559135,16.62,27.470841237261585
2012-10-23,HIGH_CHOP,0.5,0.5773437074184746,18.83,31.62190781829276
2012-10-24,HIGH_CHOP,0.5,0.5632812151605702,18.33,35.389851745164314
2012-10-25,HIGH_CHOP,0.5,0.5517755396768301,18.12,38.682478885884954
2012-10-26,HIGH_CHOP,0.5,0.5423618051901337,17.81,41.35072057265982
2012-10-29,HIGH_CHOP,0.5,0.5346596587919276,17.81,45.201206864099255
2012-10-30,MILD_CHOP,0.75,0.5738124481024862,17.81,48.538294983346766
2012-10-31,MILD_CHOP,0.75,0.6058465484474886,18.6,48.87980789625604
2012-11-01,MILD_CHOP,0.75,0.6320562669115816,16.69,45.5658796739981
2012-11-02,MILD_CHOP,0.75,0.6535005820185666,17.59,44.99414900988819
2012-11-05,HIGH_CHOP,0.5,0.6255913852879181,18.42,44.8112825211131
2012-11-06,HIGH_CHOP,0.5,0.6027565879628421,17.58,42.79398131100984
2012-11-07,HIGH_CHOP,0.5,0.5840735719695981,19.08,42.22583529921963
2012-11-08,HIGH_CHOP,0.5,0.5687874679751257,18.49,41.73344208900146
2012-11-09,HIGH_CHOP,0.5,0.5562806556160119,18.61,42.251768836774005
2012-11-12,HIGH_CHOP,0.5,0.5460478091403733,16.68,42.12792221788435
2012-11-13,HIGH_CHOP,0.5,0.53767548020576,16.65,39.16259300663263
2012-11-14,HIGH_CHOP,0.5,0.5308253928956217,17.92,36.59264102354781
2012-11-15,HIGH_CHOP,0.5,0.5252207760055086,17.99,34.39096584785594
2012-11-16,HIGH_CHOP,0.5,0.5206351803681434,16.41,34.19123894406748
2012-11-19,MILD_CHOP,0.75,0.5623378748466628,15.24,33.55092068978127
2012-11-20,HIGH_CHOP,0.5,0.5510037157836332,15.08,32.99597820273323
2012-11-21,MILD_CHOP,0.75,0.5871848583684272,15.31,29.10479955335885
2012-11-22,HIGH_CHOP,0.5,0.571333065937804,15.31,25.73244472390105
2012-11-23,MILD_CHOP,0.75,0.6038179630400213,15.14,24.406592640255102
2012-11-26,MILD_CHOP,0.75,0.6303965152145629,15.5,23.374647687188812
2012-11-27,HIGH_CHOP,0.5,0.6066880579028241,15.92,23.566282853617558
2012-11-28,HIGH_CHOP,0.5,0.5872902291932197,15.51,22.90660424716056
2012-11-29,HIGH_CHOP,0.5,0.5714192784308161,15.06,25.56404887859753
2012-11-30,HIGH_CHOP,0.5,0.5584339550797586,15.87,29.86198256844095
2012-12-03,HIGH_CHOP,0.5,0.5478095996107115,16.64,33.75933973391764
2012-12-04,HIGH_CHOP,0.5,0.5391169451360367,17.12,37.612517898799695
2012-12-05,HIGH_CHOP,0.5,0.5320047732931209,16.46,41.63937959824831
2012-12-06,HIGH_CHOP,0.5,0.5261857236034625,16.58,42.75774094651141
2012-12-07,MILD_CHOP,0.75,0.5668792284028329,15.9,43.726987448339436
2012-12-10,MILD_CHOP,0.75,0.6001739141477723,16.05,46.606077573221484
2012-12-11,NORMAL,1.0,0.6728695661209045,15.57,49.10128901478592
2012-12-12,NORMAL,1.0,0.7323478268261945,15.95,51.2638055974751
2012-12-13,NORMAL,1.0,0.7810118583123409,16.56,50.73716464368738
2012-12-14,MILD_CHOP,0.75,0.7753733386191879,17.0,49.461897298849706
2012-12-17,NORMAL,1.0,0.8162145497793356,16.34,48.157586325690026
2012-12-18,MILD_CHOP,0.75,0.8041755407285472,15.57,43.44719774707548
2012-12-19,HIGH_CHOP,0.5,0.7488708969597204,17.36,41.32752890585394
2012-12-20,HIGH_CHOP,0.5,0.703621642967044,17.67,43.32184204832281
2012-12-21,MILD_CHOP,0.75,0.7120540715184905,17.84,45.05024677179583
2012-12-24,MILD_CHOP,0.75,0.7189533312424014,17.84,46.54819753213911
2012-12-25,MILD_CHOP,0.75,0.7245981801074193,17.84,47.846421524436636
2012-12-26,MILD_CHOP,0.75,0.7292166928151612,19.48,48.97154898442782
2012-12-27,HIGH_CHOP,0.5,0.6875409304851319,19.47,42.58747921861951
2012-12-28,HIGH_CHOP,0.5,0.6534425794878351,22.72,37.05461875491897
2012-12-31,HIGH_CHOP,0.5,0.6255439286718651,18.02,32.86968820481687
2013-01-01,HIGH_CHOP,0.5,0.6027177598224351,18.02,29.242748394728377
2013-01-02,NORMAL,1.0,0.6749508944001742,14.68,33.73798985891453
2013-01-03,NORMAL,1.0,0.7340507317819607,14.56,37.63386579454253
2013-01-04,NORMAL,1.0,0.7824051441852404,13.83,36.95072069967628
2013-01-07,NORMAL,1.0,0.8219678452424695,13.79,35.70849844408294
2013-01-08,NORMAL,1.0,0.8543373279256568,13.62,34.63190582256872
2013-01-09,NORMAL,1.0,0.8808214501209919,13.81,33.69885888392306
2013-01-10,NORMAL,1.0,0.9024902773717205,13.49,34.08498073666291
2013-01-11,NORMAL,1.0,0.9202193178495894,13.36,32.14278986370675
2013-01-14,NORMAL,1.0,0.9347248964223913,13.52,27.96647158169374
2013-01-15,NORMAL,1.0,0.9465930970728655,13.55,24.444164151965005
2013-01-16,NORMAL,1.0,0.9563034430596171,13.42,23.731651052389722
2013-01-17,NORMAL,1.0,0.9642482715942322,13.57,21.43866023108041
2013-01-18,NORMAL,1.0,0.9707485858498264,12.46,19.594807264067178
2013-01-21,NORMAL,1.0,0.9760670247862215,12.46,17.808789602378756
2013-01-22,NORMAL,1.0,0.9804184748250904,12.43,19.59088805085069
2013-01-23,NORMAL,1.0,0.9839787521296193,12.46,21.135373372859704
2013-01-24,NORMAL,1.0,0.9868917062878702,12.69,21.85110525951482
2013-01-25,NORMAL,1.0,0.9892750324173483,12.89,19.858101389089168
2013-01-28,NORMAL,1.0,0.9912250265232849,13.57,18.130831368053602
2013-01-29,NORMAL,1.0,0.992820476246324,13.31,17.949845665589848
2013-01-30,NORMAL,1.0,0.9941258442015377,14.32,21.92418445623101
2013-01-31,NORMAL,1.0,0.9951938725285308,14.28,25.36861140812002
2013-02-01,NORMAL,1.0,0.9960677138869796,12.9,29.781899768550367
2013-02-04,NORMAL,1.0,0.9967826749984379,14.67,33.897649199924246
2013-02-05,NORMAL,1.0,0.99736764318054,13.72,35.86294496094619
2013-02-06,NORMAL,1.0,0.9978462535113508,13.41,35.63689026043001
2013-02-07,NORMAL,1.0,0.9982378437820143,13.5,32.43234042154063
2013-02-08,NORMAL,1.0,0.998558235821648,13.02,31.71113398123451
2013-02-11,NORMAL,1.0,0.9988203747631665,12.94,31.0168010292805
2013-02-12,NORMAL,1.0,0.9990348520789545,12.64,30.41504580425369
2013-02-13,NORMAL,1.0,0.9992103335191445,12.98,29.893524609230457
2013-02-14,NORMAL,1.0,0.9993539092429362,12.66,29.681841814775876
2013-02-15,NORMAL,1.0,0.9994713802896751,12.46,27.37811334125367
2013-02-18,NORMAL,1.0,0.9995674929642795,12.46,27.821519899594715
2013-02-19,NORMAL,1.0,0.9996461306071378,12.31,30.60606555788351
2013-02-20,NORMAL,1.0,0.999710470496749,14.68,34.941719181053614
2013-02-21,MILD_CHOP,0.75,0.9543085667700673,15.22,39.992166306388796
2013-02-22,NORMAL,1.0,0.9626161000846005,14.17,44.932096924381106
2013-02-25,NORMAL,1.0,0.9694131727964912,18.99,49.21337012664111
2013-02-26,NORMAL,1.0,0.97497441410622,16.87,51.22504726544423
2013-02-27,NORMAL,1.0,0.9795245206323617,14.73,52.076616527255915
2013-02-28,NORMAL,1.0,0.9832473350628415,15.51,53.66739111919645
2013-03-01,NORMAL,1.0,0.9862932741423247,15.36,56.53139570781677
2013-03-04,NORMAL,1.0,0.9887854061164474,14.01,59.01353301795438
2013-03-05,NORMAL,1.0,0.9908244231861842,13.48,57.72184077349981
2013-03-06,NORMAL,1.0,0.9924927098796053,13.53,57.36204094795406
2013-03-07,NORMAL,1.0,0.993857671719677,13.06,57.050214432481084
2013-03-08,NORMAL,1.0,0.9949744586797356,12.59,56.77996478573783
2013-03-11,NORMAL,1.0,0.9958881934652382,11.56,56.54574842522702
2013-03-12,NORMAL,1.0,0.9966357946533766,12.27,50.33269335983807
2013-03-13,NORMAL,1.0,0.9972474683527626,11.83,44.94804563650098
2013-03-14,NORMAL,1.0,0.9977479286522601,11.3,40.28135094294217
2013-03-15,NORMAL,1.0,0.998157396170031,11.3,38.403952998962026
2013-03-18,NORMAL,1.0,0.9984924150482071,13.36,41.789321159970186
2013-03-19,NORMAL,1.0,0.9987665214030785,14.39,45.35090251003335
2013-03-20,NORMAL,1.0,0.9989907902388824,12.67,45.50703466055393
2013-03-21,NORMAL,1.0,0.9991742829227219,13.99,45.64234919100509
2013-03-22,NORMAL,1.0,0.9993244133004089,13.57,43.434850399659226
2013-03-25,NORMAL,1.0,0.9994472472457889,13.74,41.52168478049281
2013-03-26,NORMAL,1.0,0.9995477477465544,12.77,39.86360791054859
2013-03-27,NORMAL,1.0,0.999629975428999,13.15,39.07087219708825
2013-03-28,NORMAL,1.0,0.9996972526237264,12.7,40.76645145577724
2013-03-29,NORMAL,1.0,0.9997522976012307,12.7,42.23595347997437
2013-04-01,NORMAL,1.0,0.9997973344010069,13.58,43.50952190094521
2013-04-02,NORMAL,1.0,0.999834182691733,12.78,46.67469846949432
2013-04-03,NORMAL,1.0,0.999864331293236,14.21,50.62005331218346
2013-04-04,NORMAL,1.0,0.9998889983308294,13.89,54.03936084251404
2013-04-05,NORMAL,1.0,0.9999091804524967,13.92,57.002760702133884
2013-04-08,NORMAL,1.0,0.9999256930974971,13.19,58.46403087445299
2013-04-09,NORMAL,1.0,0.9999392034434067,12.84,53.27139940674168
2013-04-10,NORMAL,1.0,0.9999502573627872,12.36,48.77111880139187
2013-04-11,NORMAL,1.0,0.9999593014786441,12.24,44.8708756100887
2013-04-12,NORMAL,1.0,0.9999667012097997,12.06,43.109934449389186
2013-04-15,HIGH_CHOP,0.5,0.9090636646261997,17.27,44.99950662919282
