dt,hook,stocks,combo_eqw,combo_10vol
2005-01-03,-3.325106568454532e-05,0.0,-1.662553284227266e-05,-4.156383210568165e-05
2005-01-04,-0.0,-0.0,-0.0,-0.0
2005-01-05,0.0,0.0,0.0,0.0
2005-01-06,-0.0,-0.0,-0.0,-0.0
2005-01-07,0.0,0.0,0.0,0.0
2005-01-10,-0.0,-0.0,-0.0,-0.0
2005-01-11,0.0,0.0,0.0,0.0
2005-01-12,0.0,0.0,0.0,0.0
2005-01-13,-0.0,-0.0,-0.0,-0.0
2005-01-14,0.0,0.000929006780212,0.000464503390106,0.001161258475265
2005-01-17,0.0,0.0012988180895327,0.00064940904476635,0.001623522611915875
2005-01-18,-0.0,-4.896625097137504e-05,-2.448312548568752e-05,-6.120781371421881e-05
2005-01-19,0.0,0.0,0.0,0.0
2005-01-20,0.0,0.0,0.0,0.0
2005-01-21,0.0,-0.0045311118459062,-0.0022655559229531,-0.00566388980738275
2005-01-24,0.0010157927702487,-4.899833643893255e-05,0.00048339721690488375,0.0012084930422622093
2005-01-25,0.0020443333707339,-0.0,0.00102216668536695,0.002555416713417375
2005-01-26,-0.0022687370437641,-0.0022914753974484,-0.00228010622060625,-0.005700265551515624
2005-01-27,0.002245051031684,-4.9068476445079256e-05,0.0010979912776194604,0.0027449781940486508
2005-01-28,-0.0035693192458843,-0.0035573249642559,-0.0035633221050701,-0.00890830526267525
2005-01-31,0.0001874504022645,0.0004237879348441,0.0003056191685543,0.0007640479213857499
2005-02-01,0.0021296706833461,-4.901913991894874e-05,0.0010403257717135756,0.002600814429283939
2005-02-02,0.0017099773997005,0.0069332582284277,0.0043216178140641,0.01080404453516025
2005-02-03,0.000405433395512,0.0009670092090932,0.0006862213023026,0.0017155532557565
2005-02-04,0.0039204492269282,0.0078859333898133,0.005903191308370749,0.014757978270926873
2005-02-07,-5.3638026061845e-05,-0.0064520572129704,-0.0032528476195161225,-0.008132119048790307
2005-02-08,0.0,-0.0001070471231467,-5.352356157335e-05,-0.000133808903933375
2005-02-09,-0.0,0.0029821892784332,0.0014910946392166,0.0037277365980415
2005-02-10,0.0,-0.0001274011927448,-6.37005963724e-05,-0.000159251490931
2005-02-11,0.0,0.0,0.0,0.0
2005-02-14,0.0,0.0105727750845556,0.0052863875422778,0.0132159688556945
2005-02-15,0.0,-0.0001099410068358,-5.49705034179e-05,-0.00013742625854475002
2005-02-16,-0.0,-0.0,-0.0,-0.0
2005-02-17,0.0,0.0,0.0,0.0
2005-02-18,0.0,0.0,0.0,0.0
2005-02-21,0.0015186334409236,-0.0,0.0007593167204618,0.0018982918011545
2005-02-22,-0.003194044712058,0.0063825867236311,0.0015942710057865502,0.003985677514466376
2005-02-23,0.0013815796782677,-9.21209060272678e-05,0.0006447293861202161,0.0016118234653005404
2005-02-24,0.0034439659193197,-0.0069546391922508,-0.0017553366364655499,-0.004388341591163874
2005-02-25,-0.0006370956898269,-8.929945314589593e-05,-0.00036319757148639797,-0.0009079939287159949
2005-02-28,-0.0035015717599021,0.0,-0.00175078587995105,-0.004376964699877625
2005-03-01,0.0030822030014534,-0.0,0.0015411015007267,0.00385275375181675
2005-03-02,-9.017115872410924e-05,9.963391680004337e-05,4.731379037967062e-06,1.1828447594917655e-05
2005-03-03,-0.0008409638410644,0.0017922332706254,0.0004756347147805,0.00118908678695125
2005-03-04,-0.00310241407846,-9.599030151252784e-05,-0.001599202189986264,-0.00399800547496566
2005-03-07,-9.568766185906508e-05,0.0,-4.784383092953254e-05,-0.00011960957732383135
2005-03-08,-0.0026193560203912,0.0,-0.0013096780101956,-0.0032741950254890004
2005-03-09,-0.0005006097850473,0.0,-0.00025030489252365,-0.000625762231309125
2005-03-10,0.0025942298315103,-0.0,0.00129711491575515,0.003242787289387875
2005-03-11,0.0007860412988813,-0.0,0.00039302064944065,0.0009825516236016251
2005-03-14,-4.794970190287816e-05,-0.0078059896315216,-0.003926969666712239,-0.009817424166780598
2005-03-15,0.0,-9.803191534206297e-05,-4.901595767103148e-05,-0.0001225398941775787
2005-03-16,0.0,0.0,0.0,0.0
2005-03-17,-0.0,-0.0,-0.0,-0.0
2005-03-18,0.0,0.0,0.0,0.0
2005-03-21,-0.0,-0.0,-0.0,-0.0
2005-03-22,0.0,0.0,0.0,0.0
2005-03-23,-0.0,-0.0,-0.0,-0.0
2005-03-24,-0.0,-0.0,-0.0,-0.0
2005-03-25,0.0,-9.936316833878224e-05,-4.968158416939112e-05,-0.00012420396042347778
2005-03-28,0.0,-9.936316833878224e-05,-4.968158416939112e-05,-0.00012420396042347778
2005-03-29,0.0,0.0,0.0,0.0
2005-03-30,0.0,0.0,0.0,0.0
2005-03-31,0.0,0.0,0.0,0.0
2005-04-01,-0.0,-0.0,-0.0,-0.0
2005-04-04,0.0024955615623364,-0.0027771827394375,-0.00014081058855054999,-0.00035202647137637497
2005-04-05,-0.001873185091434,-9.311773857468414e-05,-0.0009831514150043421,-0.0024578785375108554
2005-04-06,0.0093661632925609,-0.0092378073878652,6.417795234784935e-05,0.00016044488086962337
2005-04-07,0.0008840614342591,-0.0009071675035433,-1.1553034642099982e-05,-2.8882586605249956e-05
2005-04-08,-0.0005316924206095,0.0005508960488528,9.60181412165001e-06,2.4004535304125024e-05
2005-04-11,-8.74633493097124e-05,-9.079984410042478e-05,-8.913159670506859e-05,-0.00022282899176267147
2005-04-12,-0.0,0.0083496906452935,0.00417484532264675,0.010437113306616876
2005-04-13,-0.0,0.0124835436027483,0.00624177180137415,0.015604429503435376
2005-04-14,-0.0,0.0087884430086771,0.00439422150433855,0.010985553760846376
2005-04-15,0.0,-0.0066807804045469,-0.00334039020227345,-0.008350975505683625
2005-04-18,-7.960336335541598e-05,-8.123231153617146e-05,-8.041783744579373e-05,-0.00020104459361448433
2005-04-19,-0.0093255666821836,0.0,-0.0046627833410918,-0.0116569583527295
2005-04-20,-0.0112891958005807,0.0106605816155117,-0.0003143070925345007,-0.0007857677313362517
2005-04-21,0.0084520091396462,0.0088215175726033,0.00863676335612475,0.021591908390311873
2005-04-22,-0.0041921246016321,-0.0042467260794054,-0.00421942534051875,-0.009201425775042044
2005-04-25,-7.565397289263654e-05,0.0037315708208215,0.0018279584239644319,0.003752625909345959
2005-04-26,-0.0,-0.0061299493387778,-0.0030649746693889,-0.006269034090419791
2005-04-27,-0.0,-7.436242373971562e-05,-3.718121186985781e-05,-7.381398414824676e-05
2005-04-28,0.0,0.0,0.0,0.0
2005-04-29,0.0,0.0,0.0,0.0
2005-05-02,-3.581965905227025e-05,0.0,-1.7909829526135124e-05,-3.5552857053251544e-05
2005-05-03,0.0020964543244875,-0.0,0.00104822716224375,0.002080766892697936
2005-05-04,0.0023361095509085,-0.0,0.00116805477545425,0.0023182899241836895
2005-05-05,-0.00132310321123,0.0,-0.000661551605615,-0.0013185841101520848
2005-05-06,7.893099116125255e-05,-0.0,3.9465495580626276e-05,7.843382403272096e-05
2005-05-09,-3.8258049428914526e-05,0.0,-1.9129024714457263e-05,-3.802177121450553e-05
2005-05-10,0.0,0.0,0.0,0.0
2005-05-11,-0.0,-0.0,-0.0,-0.0
2005-05-12,-0.0,-0.0,-0.0,-0.0
2005-05-13,-0.0,-0.0141962841260623,-0.00709814206303115,-0.016182628644421583
2005-05-16,-0.0009312368956876,-6.873111242407156e-05,-0.0004999840040558358,-0.0010586538571204505
2005-05-17,0.0012355197400067,0.0,0.00061775987000335,0.0013385209122263406
2005-05-18,0.0033559210689369,0.0,0.00167796053446845,0.003626704808486688
2005-05-19,-0.0018287609859713,-0.0,-0.00091438049298565,-0.0020743262580696924
2005-05-20,-0.0020207776036285,-0.0,-0.00101038880181425,-0.0022874150131239708
2005-05-23,-3.815547960062183e-05,0.0,-1.9077739800310913e-05,-4.7694349500777285e-05
2005-05-24,0.0,0.0,0.0,0.0
2005-05-25,0.0,0.0,0.0,0.0
2005-05-26,0.0,0.0,0.0,0.0
2005-05-27,-0.0,-0.0021784460216467,-0.00108922301082335,-0.0027230575270583753
2005-05-30,-7.941969113176241e-05,-8.081127646669885e-05,-8.011548379923063e-05,-0.00020028870949807657
2005-05-31,-0.0053108887933334,-0.0,-0.0026554443966667,-0.00663861099166675
2005-06-01,0.0116829737625223,-0.0108996952086212,0.0003916392769505502,0.0009790981923763755
2005-06-02,0.0106556330837234,-7.57401849636832e-05,0.005289946449379858,0.013224866123449645
2005-06-03,0.0133776867542199,0.0,0.00668884337710995,0.016722108442774875
2005-06-06,-0.0009152589877078,0.0,-0.0004576294938539,-0.0011297784460389169
2005-06-07,0.0044207900250094,-0.0,0.0022103950125047,0.005451787161768294
2005-06-08,0.0002625762404144,-0.0,0.0001312881202072,0.00031865123943876497
2005-06-09,-0.0019718482754276,0.0,-0.0009859241377138,-0.00239313427276285
2005-06-10,-0.0060056231250719,-0.0067707372895343,-0.0063881802073031,-0.015439336028337296
2005-06-13,0.0033083246883779,-0.0042580651774937,-0.00047487024455790026,-0.0010137168237506246
2005-06-14,0.004142980051053,0.0040745371192396,0.0041087585851463,0.01027189646286575
2005-06-15,-0.0058561881996586,-8.67080659142052e-05,-0.0029714481327864023,-0.00705531949765653
2005-06-16,-0.0052448894369475,-0.0055606995761067,-0.0054027945065271005,-0.01240567316002273
2005-06-17,-0.0126048393677736,-8.746083017142463e-05,-0.006346150098972512,-0.013491850926229551
2005-06-20,0.0027500877137531,-0.0029745288902243,-0.00011222058823559988,-0.00021814738088135794
2005-06-21,-0.0024753294040356,-8.622833274384817e-05,-0.0012807788683897243,-0.0024912614018626753
2005-06-22,0.0057800501042441,-0.0,0.00289002505212205,0.00561399873598357
2005-06-23,0.0068617893068328,-0.0,0.0034308946534164,0.00651097747083771
2005-06-24,-0.0086290146104817,0.0,-0.00431450730524085,-0.007961479067504737
2005-06-27,-0.0026583437196569,0.0,-0.00132917185982845,-0.0023741853311356337
2005-06-28,0.0045990250391339,-0.0,0.00229951251956695,0.00410421668370005
2005-06-29,-0.0004398115370468,0.0,-0.0002199057685234,-0.0003875265266471061
2005-06-30,0.0058558080743433,0.0060664245356077,0.0059611163049755,0.010625601915685847
2005-07-01,0.0173752079523863,-0.0160550008656834,0.0006601035433514493,0.0011044271687952788
2005-07-04,0.0034936930523966,-6.888329748561044e-05,0.0017124048774554948,0.0030065683030848773
2005-07-05,0.0044669004981512,-0.0045648617990731,-4.898065046094998e-05,-9.39635748195231e-05
2005-07-06,0.0092101097193768,-7.538782927543959e-05,0.00456736094505068,0.008760920472800788
2005-07-07,-0.0010080835231666,-0.0,-0.0005040417615833,-0.0009321584359347211
2005-07-08,0.0079107952709669,0.0,0.00395539763548345,0.007315453533269368
2005-07-11,-7.152149184725275e-05,-0.0,-3.576074592362638e-05,-6.410005250443533e-05
2005-07-12,-0.0,-0.0,-0.0,-0.0
2005-07-13,-0.0,0.0010902526696523,0.00054512633482615,0.0010707555796396152
2005-07-14,0.0,-7.269898012511779e-05,-3.634949006255889e-05,-7.397972715677306e-05
2005-07-15,0.0,0.0,0.0,0.0
2005-07-18,0.0001073170465704,-0.0,5.36585232852e-05,0.00012357981622616952
2005-07-19,-0.0024858188909745,0.0,-0.00124290944548725,-0.0031072736137181247
2005-07-20,-0.0006845521464812,0.0,-0.0003422760732406,-0.0008556901831015
2005-07-21,0.0006835706238132,0.0013409830360392,0.0010122768299262001,0.0025306920748155003
2005-07-22,-0.0039566265790574,-8.054114377885526e-05,-0.0020185838614181274,-0.005046459653545318
2005-07-25,-0.002336540626956,0.0023491338397012,6.296606372599954e-06,1.5741515931499885e-05
2005-07-26,0.0017442348277141,-8.402915180851249e-05,0.0008301028379527938,0.0020752570948819847
2005-07-27,-0.0063734983808279,-0.0065524983922247,-0.0064629983865263,-0.01615749596631575
2005-07-28,-0.0055230572000698,-8.4168214394712e-05,-0.002803612707232256,-0.00700903176808064
2005-07-29,0.0012347526000857,0.0012182862104367,0.0012265194052612002,0.0030662985131530004
2005-08-01,0.008006115166853,-0.0122934580211972,-0.0021436714271721004,-0.005359178567930251
2005-08-02,0.0013494547952691,-0.0001276520005476,0.0006109013973607501,0.001527253493401875
2005-08-03,0.0027715602901824,0.0,0.0013857801450912,0.003464450362728
2005-08-04,-0.0025511757406991,-0.0,-0.00127558787034955,-0.003188969675873875
2005-08-05,-0.002019973802123,0.0019318717155396,-4.405104329170001e-05,-0.00011012760822925002
2005-08-08,-0.00013472967824,0.0011221193159858,0.0004936948188729,0.0012342370471822499
2005-08-09,-0.0,0.0165209536140301,0.00826047680701505,0.020651192017537623
2005-08-10,0.0,-0.011289863369389,-0.0056449316846945,-0.013988530197878315
2005-08-11,-0.0,-0.0001166817315689,-5.834086578445e-05,-0.0001311090096849205
2005-08-12,0.0,-0.0118745630357856,-0.0059372815178928,-0.013373128744276815
2005-08-15,-0.0043467646441865,-0.0001101650398785,-0.0022284648420325,-0.0046276478820581135
2005-08-16,-0.0028963516813672,0.0,-0.0014481758406836,-0.0029938589179797415
2005-08-17,0.0105304099014732,-0.0,0.0052652049507366,0.010894642184672614
2005-08-18,-0.0010853583927085,-0.0022680089239516,-0.00167668365833005,-0.003192589322027694
2005-08-19,7.632647018634868e-05,-0.0003230721453695,-0.00012337283759157567,-0.0002343191943363135
2005-08-22,-4.081544643046843e-05,-8.353362498957983e-05,-6.217453571002413e-05,-0.00011871506237707282
2005-08-23,-0.0,-0.0,-0.0,-0.0
2005-08-24,-0.0,-0.0,-0.0,-0.0
2005-08-25,-0.0,-0.0,-0.0,-0.0
2005-08-26,0.0,0.0049460804251089,0.00247304021255445,0.0051892588566201355
2005-08-29,-4.023209833431925e-05,-8.213068010814192e-05,-6.118138922123059e-05,-0.00012836276108308957
2005-08-30,-0.0027545095035789,0.0,-0.00137725475178945,-0.002902585110560307
2005-08-31,0.0032991223279001,-0.0066567461615171,-0.0016788119168084999,-0.0035625556936072227
2005-09-01,-0.0017692115995356,-8.12585789891053e-05,-0.0009252350892623526,-0.0019535168159479695
2005-09-02,-0.004295273501444,0.0,-0.002147636750722,-0.004560660479711947
2005-09-05,0.0009303920475573,-0.0010668494059019,-6.822867917229993e-05,-0.00014393876318173697
2005-09-06,0.0051239787969162,-7.802853752854506e-05,0.0025229751296938275,0.005322787634159537
2005-09-07,0.0013699617704376,-0.0,0.0006849808852188,0.0014178645685967246
2005-09-08,0.0064107284273056,-0.0,0.0032053642136528,0.008013410534132
2005-09-09,0.006647575316642,-0.0,0.003323787658321,0.0083094691458025
2005-09-12,0.0043440960783323,0.0,0.00217204803916615,0.0054301200979153755
2005-09-13,-0.0013844355353759,-0.0,-0.00069221776768795,-0.0017305444192198748
2005-09-14,-0.0016467222633918,0.0033256199466068,0.0008394488416075001,0.0020986221040187503
2005-09-15,-0.0019774969261368,0.0048687762906981,0.00144563968228065,0.003614099205701625
2005-09-16,-0.0025781862878363,-0.0001000923060693,-0.0013391392969528,-0.0033478482423820004
2005-09-19,0.0103515632122098,0.0,0.0051757816061049,0.01293945401526225
2005-09-20,0.0044292848715098,0.0,0.0022146424357549,0.00553660608938725
2005-09-21,0.0046046486720243,0.0,0.00230232433601215,0.005755810840030375
2005-09-22,0.0001988175208023,0.0,9.940876040115e-05,0.000248521901002875
2005-09-23,-0.0020331501327268,-0.0,-0.0010165750663634,-0.0025414376659085
2005-09-26,0.0069872178176377,0.0,0.00349360890881885,0.008734022272047125
2005-09-27,0.0006557053751565,0.0,0.00032785268757825,0.000819631718945625
2005-09-28,0.0007875379253947,0.0,0.00039376896269735,0.000984422406743375
2005-09-29,0.003177661961312,0.0,0.001588830980656,0.00397207745164
2005-09-30,-0.0055000968972565,-0.0,-0.00275004844862825,-0.006875121121570626
2005-10-03,0.0070271329483123,0.0,0.00351356647415615,0.008783916185390376
2005-10-04,0.0019999285543453,0.0019840591577126,0.00199199385602895,0.004979984640072375
2005-10-05,0.0063883291392656,0.0066159120224139,0.00650212058083975,0.016255301452099375
2005-10-06,-0.0003992664473697,-7.983408946620085e-05,-0.00023955026841795043,-0.000598875671044876
2005-10-07,0.0044007269388697,0.0046164202920766,0.00450857361547315,0.011271434038682875
2005-10-10,-7.765733194561273e-05,-8.328033404507122e-05,-8.046883299534196e-05,-0.0002011720824883549
2005-10-11,0.0,0.0,0.0,0.0
2005-10-12,-0.0,-0.0,-0.0,-0.0
2005-10-13,-0.0,-0.0,-0.0,-0.0
2005-10-14,-0.0,-0.0,-0.0,-0.0
2005-10-17,-0.0096896574211969,0.0,-0.00484482871059845,-0.012112071776496125
2005-10-18,-0.0005601907750876,0.0,-0.0002800953875438,-0.0006896523615998732
2005-10-19,0.0017682560453869,-0.0,0.00088412802269345,0.0022103200567336247
2005-10-20,-0.0013659420743693,0.0,-0.00068297103718465,-0.001707427592961625
2005-10-21,0.0076526054687451,-0.0,0.00382630273437255,0.009565756835931374
2005-10-24,0.0029754864340903,0.0,0.00148774321704515,0.003719358042612875
2005-10-25,0.0100328971162872,-0.0099169362418961,5.798043719554974e-05,0.00014495109298887435
2005-10-26,-0.0033417932583374,-6.550365133122047e-05,-0.0017036484548343103,-0.004259121137085776
2005-10-27,-0.0010747791454218,-0.0,-0.0005373895727109,-0.00134347393177725
2005-10-28,-0.0027406373922721,-0.0,-0.00137031869613605,-0.003425796740340125
2005-10-31,-6.293506555046923e-05,-0.0037977236276992,-0.0019303293466248347,-0.004825823366562087
2005-11-01,-0.0,-6.510181565647984e-05,-3.255090782823992e-05,-8.13772695705998e-05
2005-11-02,0.0,-0.0052798896378003,-0.00263994481890015,-0.006599862047250375
2005-11-03,-0.0,-6.529537004716002e-05,-3.264768502358001e-05,-8.161921255895002e-05
2005-11-04,0.0,-0.003725490234859,-0.0018627451174295,-0.00465686279357375
2005-11-07,0.0,-6.583188187006577e-05,-3.2915940935032885e-05,-8.228985233758221e-05
2005-11-08,-0.0,-0.0,-0.0,-0.0
2005-11-09,-0.0,-0.0,-0.0,-0.0
2005-11-10,0.0,0.0,0.0,0.0
2005-11-11,0.0,0.0,0.0,0.0
2005-11-14,-0.0023026005033525,0.0,-0.00115130025167625,-0.002878250629190625
2005-11-15,-0.0010842803937387,0.0,-0.00054214019686935,-0.001355350492173375
2005-11-16,-0.0005349588542672,0.0,-0.0002674794271336,-0.000668698567834
2005-11-17,-0.0006506385125507,0.0,-0.00032531925627535,-0.000813298140688375
2005-11-18,-0.007275153164571,0.0,-0.0036375765822855,-0.009093941455713751
2005-11-21,-0.0019226984590115,0.0,-0.00096134922950575,-0.002403373073764375
2005-11-22,0.0173234367516981,0.0146283746415031,0.015975905696600602,0.0399397642415015
2005-11-23,0.0030797477089809,-8.923345049462505e-05,0.0014952571292431375,0.0025330552095564423
2005-11-24,-0.015830169071787,-0.0147429443530598,-0.015286556712423401,-0.02579570736987233
2005-11-25,-0.005888342492149,-8.83816644840089e-05,-0.0029883620783165044,-0.003800581150276427
2005-11-28,-8.600677179622146e-05,-0.0,-4.300338589811073e-05,-5.4412903276836805e-05
2005-11-29,0.0,0.0,0.0,0.0
2005-11-30,0.0,0.0,0.0,0.0
2005-12-01,0.0,0.0,0.0,0.0
2005-12-02,0.0,-0.0023571465222635,-0.00117857326113175,-0.0014991259922724173
2005-12-05,0.0,-8.291458894171027e-05,-4.1457294470855136e-05,-5.271912768917342e-05
2005-12-06,-0.0,0.0017945357270652,0.0008972678635326,0.0011429539682620716
2005-12-07,0.0,-8.22893136489719e-05,-4.114465682448595e-05,-5.2331357706990064e-05
2005-12-08,0.0,0.0011459219220776,0.0005729609610388,0.0007287628332886464
2005-12-09,-0.0,-8.209932610655317e-05,-4.104966305327658e-05,-5.217386132059757e-05
2005-12-12,-0.0,-0.0,-0.0,-0.0
2005-12-13,0.0,0.0,0.0,0.0
2005-12-14,-0.0,-0.0,-0.0,-0.0
2005-12-15,-0.0,-0.0,-0.0,-0.0
2005-12-16,0.0,0.0,0.0,0.0
2005-12-19,0.0033693797135972,-0.0,0.0016846898567986,0.002142115921470108
2005-12-20,0.0009874240486223,-0.0,0.00049371202431115,0.0006333601931920604
2005-12-21,-0.0004938441410689,-0.000634261999802,-0.0005640530704354499,-0.0007241607317191634
2005-12-22,-0.0016377528475803,-0.0016975100549684,-0.00166763145127435,-0.003107432150152857
2005-12-23,-0.0026878871988351,-7.503305477040261e-05,-0.0013814601268027514,-0.0025984524275454324
2005-12-26,-5.68712774082343e-06,0.0,-2.843563870411715e-06,-7.108909676029288e-06
2005-12-27,-6.822428641472144e-07,0.0,-3.411214320736072e-07,-8.52803580184018e-07
2005-12-28,-0.0033938934220774,0.0,-0.0016969467110387,-0.00424236677759675
2005-12-29,0.005075760082093,-0.0051954812528196,-5.9860585363300054e-05,-0.00014965146340825014
2005-12-30,0.0052286909051187,0.0058622388222105,0.0055454648636646,0.013863662159161499
2006-01-02,-0.0001207010941159,-8.880068515100118e-05,-0.00010475088963345059,-0.0002618772240836265
2006-01-03,0.0029638178570401,0.0,0.00148190892852005,0.003704772321300125
2006-01-04,0.00639173928152,0.0,0.00319586964076,0.0079896741019
2006-01-05,-0.0016174652778543,0.0033605748100701,0.0008715547661079,0.00217888691526975
2006-01-06,0.0001187631659495,-8.350640278689468e-05,1.7628381581302662e-05,4.4070953953256656e-05
2006-01-09,-4.066567265992186e-05,0.0,-2.033283632996093e-05,-5.0832090824902324e-05
2006-01-10,-0.0,-0.000597971659825,-0.0002989858299125,-0.0007474645747812499
2006-01-11,-0.0,0.0008989457320063,0.00044947286600315,0.001123682165007875
2006-01-12,-0.0,-9.247906574581724e-05,-4.623953287290862e-05,-0.00011559883218227155
2006-01-13,0.0,0.0,0.0,0.0
2006-01-16,0.0036973748535462,-0.0,0.0018486874267731,0.00462171856693275
2006-01-17,0.002064314947282,-0.0,0.001032157473641,0.0025803936841025
2006-01-18,-0.0055827263894794,0.0,-0.0027913631947397,-0.00697840798684925
2006-01-19,0.0016210109507338,-0.0,0.0008105054753669,0.0020262636884172502
2006-01-20,0.0092071708805674,-0.0,0.0046035854402837,0.011508963600709248
2006-01-23,0.0088461930978152,0.0088452900935117,0.00884574159566345,0.022114353989158626
2006-01-24,0.0067334764218896,-0.0001040114340286,0.0033147324939305,0.00828683123482625
2006-01-25,0.0189429937208937,0.0163986914889817,0.0176708426049377,0.043780708833759306
2006-01-26,-0.0007253282398868,-0.0007325683905702,-0.0007289483152285001,-0.0010686925357748533
2006-01-27,0.0084065680939377,-8.746687530034722e-05,0.004159550609318676,0.006150070251771764
2006-01-30,-8.478970324478191e-05,-0.0007247409702533,-0.00040476533674904094,-0.0005999508532438047
2006-01-31,0.0,0.0,0.0,0.0
2006-02-01,0.0,-9.193140187831848e-05,-4.596570093915924e-05,-6.853630069903031e-05
2006-02-02,0.0,0.0155746305933754,0.0077873152966877,0.011548159616716286
2006-02-03,0.0,-8.94205603798828e-05,-4.47102801899414e-05,-6.375851739120675e-05
2006-02-06,0.0,0.0,0.0,0.0
2006-02-07,-0.0,0.0099773398822466,0.0049886699411233,0.0070848051031458525
2006-02-08,0.0,-8.456412356935483e-05,-4.228206178467742e-05,-5.992639031392034e-05
2006-02-09,0.0,0.0,0.0,0.0
2006-02-10,-0.0,-0.0,-0.0,-0.0
2006-02-13,0.0028288266046709,0.0,0.00141441330233545,0.002003632328966105
2006-02-14,0.0064092112539587,-0.0065376010475251,-6.419489678319984e-05,-9.148589924248005e-05
2006-02-15,-0.0140945957550972,0.0128517230913445,-0.0006214363318763497,-0.0008792611434047066
2006-02-16,0.0009715021601054,-5.972621264369559e-05,0.0004558879737308522,0.0006395641347743746
2006-02-17,0.00106112849411,0.0,0.000530564247055,0.0007655914918883171
2006-02-20,-5.871771833384709e-05,0.0,-2.9358859166923545e-05,-4.231078329096274e-05
2006-02-21,0.0,0.0,0.0,0.0
2006-02-22,0.0,0.0,0.0,0.0
2006-02-23,-0.0,0.0062483278869776,0.0031241639434888,0.004751593571157626
2006-02-24,-0.0,-6.295384896700602e-05,-3.147692448350301e-05,-7.869231120875752e-05
2006-02-27,-0.0,-0.0,-0.0,-0.0
2006-02-28,0.0,0.0,0.0,0.0
2006-03-01,0.0,0.0,0.0,0.0
2006-03-02,0.0,-0.0076417874935191,-0.00382089374675955,-0.009552234366898876
2006-03-03,-0.0,0.0005543585816743,0.00027717929083715,0.000692948227092875
2006-03-06,-0.0031061081316139,-5.181240136678241e-05,-0.0015789602664903412,-0.003947400666225853
2006-03-07,-0.0038312587123386,-0.0,-0.0019156293561693,-0.004789073390423251
2006-03-08,-0.0013000912692133,-0.0,-0.00065004563460665,-0.001625114086516625
2006-03-09,0.0031445748117544,0.0,0.0015722874058772,0.003930718514693
2006-03-10,0.0004992160847941,-0.0010712078865561,-0.000285995900881,-0.0007149897522025
2006-03-13,-2.4045687318780576e-05,-4.923357278980985e-05,-3.663963005429521e-05,-9.159907513573802e-05
2006-03-14,0.0,0.0025620543499012,0.0012810271749506,0.0032025679373764997
2006-03-15,0.0,-5.337634105981203e-05,-2.6688170529906015e-05,-6.672042632476504e-05
2006-03-16,-0.0,-0.0,-0.0,-0.0
2006-03-17,0.0,0.0142217885845519,0.00711089429227595,0.017777235730689876
2006-03-20,0.0016033045592618,-0.0016939506989058,-4.532306982200007e-05,-0.00011330767455500017
2006-03-21,-2.385746240420511e-07,-5.200539155120825e-05,-2.6121983087625154e-05,-6.530495771906288e-05
2006-03-22,-0.0002711537498674,0.0,-0.0001355768749337,-0.00033894218733425
2006-03-23,-0.0085214935821266,0.0082851917855986,-0.00011815089826399967,-0.00029537724565999917
2006-03-24,-0.0009567378008431,0.001001045921736,2.215406044644996e-05,5.53851511161249e-05
2006-03-27,-4.998893688484507e-05,-5.254359793598989e-05,-5.126626741041748e-05,-0.0001281656685260437
2006-03-28,0.0,0.0,0.0,0.0
2006-03-29,0.0,0.0020358190782748,0.0010179095391374,0.0025447738478435004
2006-03-30,0.0,-6.722363703458082e-05,-3.361181851729041e-05,-8.402954629322603e-05
2006-03-31,-0.0,-0.0,-0.0,-0.0
2006-04-03,0.0185562978298701,0.0,0.00927814891493505,0.023195372287337625
2006-04-04,-0.004629512301737,-0.0,-0.0023147561508685,-0.005703828925782767
2006-04-05,0.0115986636968859,0.0124274488801024,0.01201305628849415,0.029188000255048377
2006-04-06,0.0047458911399659,-6.510717045020262e-05,0.002340391984757849,0.00424634139468805
2006-04-07,-0.0037364216399804,-0.0,-0.0018682108199902,-0.0034133636922183412
2006-04-10,0.0135967168899032,0.0,0.0067983584449516,0.012160935553335079
2006-04-11,0.0040482549996866,0.0,0.0020241274998433,0.003459948771985495
2006-04-12,0.0088927723986683,-0.0090843562595065,-9.579193041909986e-05,-0.00016461496209510141
2006-04-13,0.0023212957233215,-6.142636789255403e-05,0.001129934677714473,0.0019309551263529045
2006-04-14,-4.7347065038791374e-08,0.0,-2.3673532519395687e-08,-4.0651622726398996e-08
2006-04-17,-2.9094890327989373e-05,0.0,-1.4547445163994686e-05,-2.4980520527068586e-05
2006-04-18,0.0112088046781052,0.0,0.0056044023390526,0.010135975440453556
2006-04-19,-0.0017743653076177,-0.0,-0.00088718265380885,-0.001562803641402443
2006-04-20,-0.002727354299378,0.0054119691521137,0.0013423074263678501,0.002348537664851399
2006-04-21,0.0136230549647603,-5.533802350206725e-05,0.006783858470629117,0.011939738674287412
2006-04-24,-0.0004341522475284,0.0,-0.0002170761237642,-0.000368633705912862
2006-04-25,-0.0174861356437711,0.0,-0.00874306782188555,-0.014820998840679321
2006-04-26,-0.0027498888398979,0.0,-0.00137494441994895,-0.0019887729735896306
2006-04-27,0.0083775478946461,-0.0,0.00418877394732305,0.00601164825048017
2006-04-28,0.0021192808056484,-0.0,0.0010596404028242,0.0015093824959608985
2006-05-01,-3.455062374541328e-05,0.0,-1.727531187270664e-05,-2.4688096321320015e-05
2006-05-02,0.0,0.0,0.0,0.0
